"Session Names","Baseline Mean","Cutting Mean","Suturing Mean"
"Session1",0.00764725718358287,0.00774674326485079,0.00829500454192847
"Session2",0.00626830778965419,0.00753167476076492,0.0068495099442372
"Session3",0.00628028670635964,0.0085612390507972,0.00862097441816757
"Session4",0.00656405456053953,0.00921951838161204,0.00877520208063505
"Session5",0.00679048752825319,0.00983074236657974,0.00790493454659614
