"Session Names","Baseline Mean","Cutting Mean","Suturing Mean"
"Session1",0.00880881700743211,0.00626720911690291,0.00626996027125724
"Session2",0.00900159465723241,0.00747263333089724,0.00713620375009884
"Session3",0.00697523970671857,0.00802571920193528,0.00850208739959714
"Session4",0.00605382904428292,0.00779435130936563,0.00869569885324261
"Session5",0.00645222999385738,0.00730260284507166,0.00653159378971369
