"Frame.","Time","Perspiration"
0,0,0.00766069625831009
2,0.101770602166653,0.00768318472671083
3,0.238634794950485,0.00770572368118486
4,0.368981897830963,0.00772819796680672
5,0.509855985641479,0.00775048285206103
7,0.638698875904083,0.00777244579683651
8,0.769046008586884,0.00779394873757137
9,0.903403401374817,0.00781485084540832
10,1.04126954078674,0.00783501167448408
11,1.19016623497009,0.00785429458168503
32,3.43864750862122,0.00787257027094557
34,3.70686054229736,0.00788972029839674
35,3.85675930976868,0.00790564037192143
37,3.97156548500061,0.00792024329052316
38,4.10692501068115,0.00793346139383643
39,4.24078130722046,0.00794524842670854
40,4.37213087081909,0.00795558076344512
41,4.510498046875,0.00796445797604904
42,4.66841840744019,0.00797190276613346
44,4.77169370651245,0.00797796030795147
45,4.90504789352417,0.0079826970686285
46,5.03840303421021,0.00798619918139698
47,5.17777347564697,0.00798857045002011
49,5.31162929534912,0.00798993006012037
50,5.43946981430054,0.00799041006849734
51,5.57282495498657,0.00799015273706055
52,5.70668077468872,0.00798930777526778
53,5.83953380584717,0.00798802955452117
54,5.9728889465332,0.00798647435947016
55,6.10724639892578,0.0079847977435134
56,6.24611520767212,0.00798315205748811
57,6.37295341491699,0.00798168422001077
58,6.50731039047241,0.00798053379381593
59,6.64116668701172,0.00797983142376172
60,6.77502250671387,0.00797969767847993
61,6.90887880325317,0.00798024231907178
62,7.04123115539551,0.00798156399550613
63,7.18009996414185,0.00798375034576186
65,7.31044626235962,0.00798687844609572
66,7.4412956237793,0.00799101553535593
67,7.58417463302612,0.00799621991447783
68,7.59821271896362,0.00800254190664031
69,7.71303224563599,0.00801002475613144
70,7.84236145019531,0.00801870534619575
71,7.9747142791748,0.00802861462850461
72,8.10907173156738,0.00803977767881283
74,8.24342918395996,0.00805221332318463
75,8.3873119354248,0.0080659333143655
76,8.53721046447754,0.00808094107537785
78,8.64349269866943,0.0080972300640302
79,8.7773494720459,0.00811478184483591
80,8.90970134735107,0.00813356398153084
81,9.04305648803711,0.00815352788246694
82,9.17691230773926,0.00817460674200134
83,9.30926418304443,0.00819671372370902
84,9.45615482330322,0.00821974052647054
85,9.58449649810791,0.00824355646315397
86,9.7108325958252,0.00826800816468887
87,9.7379035949707,0.00829292000064656
88,9.84318447113037,0.00831809528160197
89,9.97854518890381,0.00834331827896737
90,10.1118993759155,0.00836835706498502
91,10.253776550293,0.00839296713957057
92,10.3831205368042,0.0084168957724471
93,10.5485601425171,0.00843988694974138
94,10.5625982284546,0.00846168677580251
95,10.649829864502,0.00848204914597383
