"Frame.","Time","Perspiration"
0,0,0.011034036548691
3,0.121322602033615,0.0109519032868049
4,0.258185595273972,0.0108672528724936
5,0.389033496379852,0.0107804932741523
6,0.523391306400299,0.0106920027054629
7,0.656745493412018,0.0106021202954991
8,0.790600776672363,0.0105111589466603
9,0.923454582691193,0.0104194356546083
10,0.930974185466766,0.0103273058407206
11,1.0553103685379,0.0102351841754287
12,1.19016885757446,0.010143537834738
13,1.3240270614624,0.0100528486808194
14,1.46138942241669,0.00996355444060353
15,1.5967493057251,0.00987598957966718
16,1.7235860824585,0.00979034916002275
17,1.85744214057922,0.00970669194185167
18,1.99982094764709,0.00962498504335618
19,2.13317513465881,0.00954517726601281
20,2.26251864433289,0.00946727776578371
21,2.39837956428528,0.00939141509016438
22,2.53173398971558,0.0093178591876729
23,2.66709351539612,0.00924700263972785
24,2.79643726348877,0.00917931140446149
25,2.92477869987488,0.00911526402947422
26,3.06364750862122,0.00905529835345456
27,3.19375395774841,0.0089997770537736
28,3.33161926269531,0.00894897249786324
29,3.46326279640198,0.00890306285884772
30,3.59010171890259,0.00886212908308363
31,3.72947001457214,0.00882614603657649
32,3.85931539535522,0.00879496777810296
33,3.9916672706604,0.0087683122976682
34,4.12552309036255,0.00874575265091594
35,4.26439142227173,0.00872671917617565
36,4.3967432975769,0.00871051328352877
38,4.52959632873535,0.00869632965067627
40,4.6589412689209,0.00868328247114247
41,4.79379892349243,0.00867043319456082
42,4.92615079879761,0.00865682078501735
43,5.06501960754395,0.00864149858118125
44,5.1989893913269,0.0086235823277335
45,5.32653570175171,0.00860231141179011
46,5.46001863479614,0.0085771210654487
47,5.59427356719971,0.00854771914842353
48,5.72763538360596,0.008514158159514
50,5.8606481552124,0.00847689124224038
51,6.00152206420898,0.00843679980149595
52,6.12785816192627,0.00839518049825848
53,6.26071119308472,0.00835368242233548
54,6.39607048034668,0.00831419247436659
55,6.52742052078247,0.00827867778551633
56,6.66027307510376,0.00824900527758931
57,6.8001446723938,0.00822676602239918
58,6.9289870262146,0.00821313289022105
59,7.0608377456665,0.00820877379021498
60,7.20271492004395,0.00821383182529745
62,7.33606910705566,0.00822797124260765
63,7.46190357208252,0.00825047720205681
64,7.59876728057861,0.00828039018992164
65,7.73312425613403,0.00831665332181303
66,7.86096429824829,0.0083582524878404
67,8.00183868408203,0.00840433366004236
68,8.12967872619629,0.00845428638449985
69,8.26253128051758,0.0085077858845923
70,8.39889335632324,0.00856478856157942
71,8.52974128723145,0.00862547889343236
72,8.66309547424316,0.00869017156096489
73,8.79745292663574,0.00875918079663338
74,8.80798053741455,0.00883267681362292
75,8.93632125854492,0.00891055327764577
76,9.07118034362793,0.00899232812758579
77,9.19651412963867,0.00907709340565861
78,9.33638954162598,0.00916352111542254
79,9.46473026275635,0.00924992461330144
80,9.59808444976807,0.00933436981694639
81,9.73394584655762,0.00941482634223952
82,9.87131023406982,0.00948934359188973
83,9.99814891815186,0.00955623052959475
84,10.1315021514893,0.00961421281315894
85,10.2688665390015,0.00966254087523888
86,10.4012184143066,0.00970102972610199
87,10.5305633544922,0.00973002460729061
88,10.6734418869019,0.00975030200076586
89,10.7987756729126,0.00976292796010778
90,10.9316291809082,0.00976910204107762
91,11.065484046936,0.00977001485502484
92,11.1988382339478,0.00976674214142493
93,11.3321924209595,0.00976019025813996
94,11.4650459289551,0.00975109808960132
95,11.5989017486572,0.00974008878544211
