"Session Names","Baseline Mean","Cutting Mean","Suturing Mean"
"Session1",0.00762183358702741,0.00935195897706789,0.011385123200983
"Session2",0.00656997883197558,0.0087667711420479,0.00951032747860542
"Session3",0.00697481624541772,0.00823999931771006,0.00809380675385535
"Session4",0.00742879830106546,0.0079383345489329,0.00852457647286772
"Session5",0.00685682506144382,0.00685144754978125,0.00762481414826469
