"Session Names","Baseline Mean","Cutting Mean","Suturing Mean"
"Session1",0.00617718260624288,0.00651419371417684,0.00655793977520076
"Session2",0.00609906837794052,0.00574180914891238,0.00632729416649859
"Session3",0.00506222791795449,0.00509227061070002,0.00467921667987967
"Session4",0.00551056788006227,0.00484272697751794,0.00530393131166996
"Session5",0.00858393004980662,0.00766186912930206,0.00861348117065938
