"Session Names","Baseline Mean","Cutting Mean","Suturing Mean"
"Session1",0.00618751978733782,0.00695786592138606,0.0071207222058969
"Session2",0.00950609028924422,0.00928989452949413,0.00834706395186241
"Session3",0.00858469538540137,0.00801628661780541,0.0105415920236716
"Session4",0.00648127828589817,0.00734901244349757,0.010517983514959
"Session5",0.00603164696256646,0.00899009200420393,0.0111431298403954
